train_acc,val_acc,val_loss,std_train_acc,std_val_acc,std_val_loss,epoch,train_loss,std_train_loss
0.009813333333333299,0.00952,4.605319166183472,0.0004862555341015866,0.0015530614926653737,0.0001332495356057808,0,4.605266569773356,6.039321247023002e-06
0.14169777404351364,0.19052,4.306062927246094,0.003972299174550934,0.010350458927023475,0.004409415761242035,1,4.369354416741265,0.0023172535801273143
0.23983999337752654,0.23596,4.263170892715454,0.004625143376269904,0.0128338614609945,0.006175981974063176,2,4.2640412531958685,0.0034191197038452915
0.29672888202137415,0.26944,4.231353668212891,0.0074209478068061815,0.004394086935871875,0.0034153242013938204,3,4.213565968619452,0.003249463666489413
0.33907999245987996,0.28512000000000004,4.213037614822388,0.005484874819400014,0.005859351499952882,0.004558899572590623,4,4.1748448884752065,0.0035113135731407743
0.37607110200325644,0.28764,4.201540199279785,0.009640620925417195,0.004250647009573954,0.0032767891932038683,5,4.141665177875095,0.0035838361905828485
0.4147911001774999,0.29888,4.188386165618897,0.010342953189905912,0.005572432144046266,0.0046639632658604276,6,4.112324028015136,0.003601715018422662
0.4530133211082882,0.29928,4.177278488159179,0.011106750076582905,0.007468065345188144,0.0034355119936747176,7,4.086640942891438,0.0031551927866309785
0.48657776501443645,0.30392,4.168785608291626,0.010482201141377434,0.007189714876126869,0.0034180884777846856,8,4.063850440979003,0.0028619523428589843
0.5153688758876588,0.30948,4.156258335113526,0.011332860140434409,0.005984312826047791,0.003893604703692439,9,4.0438344739278165,0.002676440474288609
0.5386844311025408,0.30464,4.150844549179078,0.00937210714515533,0.010905411500718344,0.005638276339595693,10,4.02546105617947,0.0026080756531545496
0.557751098646058,0.30612000000000006,4.143460987091065,0.007858806157612207,0.0058967787816739305,0.002569979406404522,11,4.0087014995151105,0.0024280242082245843
0.5720799871285758,0.30592,4.138667598724365,0.009872278196644513,0.006017640733709514,0.006968103252913211,12,3.9927599137624106,0.0025768189851070587
0.5830844311316807,0.30812,4.128795021057129,0.0075706129243925955,0.010588295424665859,0.004516266412224331,13,3.97799881807963,0.002313686828428603
0.5917733203305138,0.31084,4.123670722961426,0.005990700871080704,0.004102194534636301,0.001371234987214648,14,3.9637982482910155,0.002205608319576783
0.5995910970237521,0.30508,4.12184247970581,0.0063830518273616235,0.004908360214980143,0.0043817252787133,15,3.9504749106301205,0.0021240620754770603
0.6058266529242198,0.30252,4.115394918441772,0.005736204989890755,0.008113692131206357,0.002460453281550756,16,3.937801720619201,0.0020678966563222032
0.6119777643945483,0.29531999999999997,4.116370914459228,0.003888888859086551,0.012743311971383281,0.009600671922323573,17,3.9257395881017048,0.0019811365185872904
0.6140177642504374,0.29652,4.1122232360839845,0.004578624712223057,0.0054380143434897225,0.002283747614976117,18,3.9143754099739922,0.0019332827936903222
0.6175422094662983,0.2954,4.111127477645874,0.004608543098148773,0.005453439281774388,0.002011954930782062,19,3.903662050777011,0.0018047270076046221
0.6220088753832711,0.29356,4.110096237182618,0.0065089224171798205,0.006974811825418665,0.003959858400992951,20,3.8934119859271576,0.001791451793715893
0.6250310976372825,0.29224,4.111107547760009,0.004029692141683441,0.005985649505275091,0.004718004754681946,21,3.883868045277066,0.0019415585104709755
0.6284044308794869,0.29203999999999997,4.110834684371949,0.005104667196702923,0.0040826462006889755,0.00300165442519244,22,3.8747992974387273,0.0017723089068856334
0.630666652613216,0.28848,4.111354879379272,0.003889999791242756,0.0035988887173681755,0.003078902729904678,23,3.866244994269477,0.0016870573641525799
0.6340088749859067,0.28551999999999994,4.108726940155029,0.0032493337198233312,0.0028411265371327764,0.0038689194476260935,24,3.85784888235728,0.0014633511269455499
0.6356799863311979,0.28924000000000005,4.109882831573485,0.004683266270210732,0.0057937897787199676,0.005242567290590329,25,3.8502662340799967,0.0016164304064026354
0.6367733190721936,0.28512,4.112436069488526,0.0027159978397015426,0.006377460309558964,0.005929317625862731,26,3.8429401005638972,0.0014032789189843227
0.6394355412854088,0.28152,4.114215793609619,0.002267352990927018,0.007457345372181717,0.004496866612122264,27,3.8358709546195136,0.0011786919015477713
0.6419777635733287,0.2848,4.113517504692078,0.005077035736310574,0.005672741841473136,0.006906232055884804,28,3.829252127541436,0.001488361413136939
0.643368874139256,0.28084,4.114543054580689,0.003549563870175718,0.009140459507048865,0.0034691855643371955,29,3.8230008917914495,0.001325214086356482
0.644835541539722,0.27812000000000003,4.119891733169555,0.004289942787418267,0.0060837488442571155,0.004202458399737089,30,3.817081778102451,0.0013944648245410095
