train_acc, train_loss,val_acc,val_loss,std_train_acc,std_ train_loss,std_val_acc,std_val_loss,epoch
0.10756666666666663,2.3027574850894785,0.1051333333333333,2.3028153864542644,0.012558017621597854,0.0001376835735838196,0.012135462267439376,0.00026885684242866105,0
0.9519407186574405,1.5671708117149497,0.9845333333333333,1.491650338967641,0.002327977400556515,0.0018968423797705435,0.0012877629181387916,0.0031612606888784893,1
0.9775407211206579,1.4919016682218624,0.9861666666666666,1.480296500523885,0.0008533000653162454,0.000692271415456111,0.0010274023338281352,0.001449998111984322,2
0.981888870133294,1.482919410467148,0.9888999999999999,1.4750376303990682,0.0011758902953324306,0.0007263994071610102,0.0014414498873627256,0.0007231891228630777,3
0.984525909335525,1.4785258432670876,0.9902333333333333,1.472527412970861,0.0010613552968036645,0.0006651621400220017,0.0011702326454361084,0.0009350159459277019,4
0.9865481324107559,1.4757106684313879,0.9897666666666666,1.4725403328736624,0.0002861691723101727,0.00021256141238227202,0.0017021228575581965,0.0015401048168715333,5
0.9875185035113935,1.4743196198233854,0.9913333333333332,1.4706696963310244,0.0008626536984215879,0.0002705719148966672,0.0013894443333777359,0.0008586084525579864,6
0.9892888750191089,1.4723938673072392,0.9914333333333334,1.4699259225527446,0.0006637802235618164,0.0005224821477411544,0.0007870479302078822,0.0006158767828080236,7
0.9898148021874604,1.4715574653501864,0.9918333333333333,1.4695843585332233,0.0005826717528091566,0.0004983435541956235,0.0014672347384715359,0.0005569606170857274,8
0.9906222095754412,1.470710433765694,0.9912000000000001,1.4701999282836913,0.0005829071966936602,0.0005094630375067553,0.0009817784316681936,0.000295431659968757,9
0.9912148030157443,1.4700080410639444,0.9919666666666667,1.4694100495179494,0.0003966600756186292,0.0003139969353661398,0.001386442289538964,0.0007502916986614328,10
0.9915259143379,1.4695718306082266,0.9919666666666667,1.4690577018260957,0.0007501262327123755,0.00047618023992947227,0.0006810938913900371,0.00046792182033937504,11
0.9920296187312516,1.468923818005456,0.9927333333333334,1.4684144945939384,0.000609369363316554,0.0005237494138976661,0.0005082650227325458,0.0002377439769272655,12
0.9925259158787905,1.4686890899252008,0.9928666666666667,1.4681618110338845,0.00041771523474994814,0.00046291979052470055,0.000739744700705803,0.00035035978361914463,13
0.9923111009597779,1.4683936098328343,0.993,1.4679574465751648,0.0004861600747086162,0.0002459917527520847,0.0002635231383472833,0.00019766099192060964,14
0.9932666568844406,1.4677657617904523,0.9928666666666668,1.4680666585763293,0.0006965536579437036,0.00039867545523754376,0.0015429049081378424,0.001105413901406127,15
0.9939259169057564,1.4672652071493644,0.9934333333333333,1.4674860946337385,0.000527697483788268,0.00027642707160059046,0.0010514540197057354,0.0006899758354145137,16
0.9935259170664681,1.4672563653522068,0.9923333333333332,1.4682363696893055,0.0005613279919588051,0.0005097263255604843,0.0009428090415819645,0.00022143950998249556,17
0.9939111025907374,1.4669523117277357,0.9928666666666667,1.4676393139362336,0.0005377396863361934,0.0001420101668562864,0.0009817784316682521,0.00048483971177389296,18
0.9945925845923247,1.4663876128638234,0.9934999999999998,1.4674133050441742,0.0006057571743032596,0.00028539591864851324,0.0005651941652604914,0.0005712945831205985,19
0.9943259178488344,1.4665102538356076,0.9931000000000001,1.467475192944209,0.000736282725425978,0.0005041825279568296,0.0005602578771323237,0.0003459540124992848,20
0.9946962887490237,1.4661795286337536,0.9934000000000001,1.4674511468410494,0.0003388437365679123,0.0002861495245668696,0.0006191391873669268,0.00022781971512466604,21
0.995407400727272,1.4658625095861928,0.9936,1.4670310890674592,0.000833128533295835,0.0004893118409585736,0.0004944132324730216,0.0002120260279068772,22
0.9950073998283457,1.4658479150136314,0.9933333333333332,1.4676472397645317,0.0003254204834534464,0.00015815655888632132,0.0005892556509887483,0.000420209679000074,23
0.9951925859186386,1.4657250653814387,0.9929666666666666,1.4672625490029652,0.0005033500615589253,0.0002835853985875779,0.0007940752833047391,0.00079495447153282,24
0.995014808177948,1.465723156001833,0.9934,1.4672761952877047,0.0003845435253673973,8.673035076149443e-05,0.00045030853620349156,0.0005760990838370063,25
0.995533326709712,1.4653481089627303,0.9934333333333335,1.4671721772352853,0.0005929399167757412,0.00033201948120773676,0.0007781745019952857,0.0007196140734367326,26
0.9957851788291224,1.4649920932010367,0.9931333333333333,1.4674083717664081,0.0005134677520728185,0.0001812102367221455,0.0007940752833047345,0.0009282811943268756,27
0.9957259198250593,1.465163364366249,0.9933,1.4670259658495586,0.0001605888647176972,0.0002689183172998664,0.0006810938913901376,0.00020682454476084755,28
0.9959333276086383,1.4650000578385811,0.9931333333333333,1.4672941907246906,0.0006816229541530856,0.000524635425329603,0.0008449194570423859,0.0003448073720083255,29
