train_acc,val_acc,val_loss,std_train_acc,std_val_acc,std_val_loss,epoch,train_loss,std_train_loss
0.09981333333333328,0.10164,2.3025090970993043,0.0003117453851866765,0.0028121166405396486,0.00014115941085357926,0,2.3026512768003675,1.942139063697428e-05
0.40734221104780827,0.47796000000000005,1.8674664316177367,0.0015774334740263152,0.01892744039747583,0.009084054818354588,1,1.9316125082969662,0.0033259482303383625
0.5168622075517973,0.5534800000000001,1.8017625060081481,0.0032475785170361184,0.007322021578771815,0.010005066772961507,2,1.8236931381225587,0.004647119147686185
0.5792799848847918,0.6013599999999999,1.761906635761261,0.004510443732895994,0.010536982490257807,0.009975394161586564,3,1.7763707677523293,0.0021874967192431777
0.6182577630678813,0.63012,1.7400136914253235,0.004080958145777118,0.021415695179003644,0.01214084727106139,4,1.7441744117736817,0.0021388640942836337
0.6450844303237068,0.6558,1.719267267227173,0.006058530208782654,0.009519453765841814,0.0057496621087089845,5,1.7230454426341588,0.003719458140093571
0.6697333188586765,0.6598,1.719052017688751,0.008547788404467582,0.010358571330062825,0.007320494130725003,6,1.7048343595928614,0.004344930700935413
0.6879822082387076,0.68404,1.7009345040321349,0.004623247891672102,0.012847879202420897,0.009234997395617768,7,1.689787428220113,0.00235890404213057
0.7013777633243137,0.69132,1.6922343301773068,0.003184995438004903,0.0019626512680555584,0.005225526788141917,8,1.6783708557022945,0.0024763590489463314
0.7176710959275564,0.6906800000000001,1.693185483455658,0.0038653380261802713,0.011659845625050121,0.01011715265203098,9,1.6661055397457545,0.0027107494789886137
0.7306488724549611,0.70328,1.6850250372886655,0.004541669591373289,0.006145892937564104,0.0042274320442468715,10,1.6564870089954797,0.003070988712804599
0.7438222053845723,0.71356,1.6776090474128722,0.0018359905709928956,0.0078171606098378,0.004980144541805554,11,1.646407761838701,0.0023752192829576517
0.7516533161534203,0.72132,1.6719863572120666,0.0035348561697901917,0.009367603749091844,0.006397600948273042,12,1.6397800450325015,0.003587759439106007
0.7639288710753123,0.72316,1.672302834033966,0.003984983922340289,0.006424017434596522,0.005364934536578886,13,1.6303406583468116,0.00295844707082842
0.7720977583726247,0.7252,1.6664616360664368,0.00400880526550723,0.003544009029333906,0.0031047754854894383,14,1.6244320991304186,0.003772037006460672
0.780657757414712,0.73628,1.6603891344070434,0.0026461061285255917,0.004551043836308317,0.0030068864029797445,15,1.6178160256809657,0.0016676419134561329
0.78774220111635,0.7346400000000001,1.6616413350105286,0.003647613690690913,0.006614227090144399,0.005944927685188094,16,1.612293085575104,0.0020028292265866217
0.7975110886626774,0.7350000000000001,1.6614492120742799,0.0023081176053358593,0.005683308895353146,0.0016851139514833487,17,1.6068118229442174,0.001620529313030829
0.8018488665156894,0.73716,1.6596935052871704,0.006027967239125252,0.0042834565481629314,0.0035583988960075077,18,1.6020646653705175,0.00483235799357765
0.8112266433768802,0.73956,1.6588336791992186,0.0018686759285809727,0.007033349131103873,0.004301729395040754,19,1.595999235259162,0.0012037635922664248
0.8164088655047946,0.74228,1.658284408092499,0.008328525210815096,0.005046979294588003,0.0031275518085541166,20,1.5905317215919494,0.005173072525530478
0.825582198381424,0.74508,1.654882116794586,0.006626068299375251,0.005633116366630486,0.001669752324536535,21,1.585430157767402,0.0046899323639660725
0.8310399758021036,0.7431599999999999,1.657353255748749,0.003730898880772075,0.0021697926168184824,0.0017656585235361045,22,1.5824535811742149,0.002674071875504511
0.8336177537706163,0.7460000000000001,1.6574471759796143,0.005433376297255398,0.0052554733373883595,0.0034348427180101453,23,1.5783759458859763,0.003763511173082836
0.8424533087412517,0.74784,1.6552868895530701,0.006333247161847937,0.003344846782739076,0.0032955748651261616,24,1.5729197117487588,0.003994915676409001
0.8465599758625031,0.74912,1.6562681741714478,0.004082917924414359,0.007101549126775095,0.004108498463739748,25,1.5691371500757003,0.0031443908389333416
0.8513866412639619,0.75148,1.6524776973724364,0.0035134171263920895,0.006794998160411825,0.00467877908130425,26,1.5664792503250968,0.0030208277408835423
0.8567288640605077,0.7538,1.6519873752593994,0.008021490103890446,0.004335896677735764,0.0032816299025906588,27,1.5621160436206396,0.0055323992362765265
0.8636444191137949,0.74896,1.6553768782615663,0.005391443505435667,0.00792262582733778,0.0047938908242385735,28,1.5582268469598557,0.002973727058346145
0.8694755317105187,0.75028,1.6563447709083559,0.0026791189380704294,0.007298767019161532,0.002917704478490018,29,1.553367655383216,0.0021416439373817212
