train_acc,val_acc,val_loss,std_train_acc,std_val_acc,std_val_loss,epoch,train_loss,std_train_loss
0.009813333333333299,0.00952,4.605319202423095,0.0004862555341015866,0.0015530614926653737,0.00013328840020487547,0,4.605266581641303,6.060167271546882e-06
0.10888888590037818,0.14932,4.253622684478759,0.008461794697881525,0.009273187154371466,0.01568036756874202,1,4.343945942560832,0.010005138014966063
0.16480888440211613,0.17724,4.176696937561035,0.008386903149490052,0.010750255810909808,0.011775497251336345,2,4.202787932713827,0.012511174904229535
0.20055110562675527,0.21412,4.111085037231445,0.011877007210857828,0.014106452424334047,0.012072957239573143,3,4.122893460803562,0.0132923766655475
0.22601777188479902,0.24128,4.066901941299438,0.012753604010305479,0.015220118264980735,0.011358652847500794,4,4.0643719572491115,0.013216612342415862
0.24567999358309636,0.25324,4.0375758800506585,0.0106101927435595,0.012990304076502594,0.013057441850065193,5,4.021623893737793,0.011112117820051823
0.26199110440413154,0.27276,4.012636935234069,0.00816740881693846,0.013836473539164524,0.011994262085583738,6,3.9903676328659055,0.00935795826865359
0.2730311039686203,0.28004,3.995113469123841,0.007602299947417391,0.008343140895370284,0.008708210934869879,7,3.9632916676203407,0.008828219153477522
0.28618665918376707,0.28664,3.993156962394714,0.0048325438930054984,0.03262710529605714,0.022648133840634646,8,3.940724175029331,0.007378840950441314
0.29594665900203915,0.29332,3.9812471513748173,0.006929015687210247,0.013684005261618405,0.012074109426307114,9,3.9215515582826406,0.006980719808305808
0.30785776996612546,0.3048,3.9660403966903686,0.005495802902531318,0.01419577401905229,0.012886705674281051,10,3.905616014268663,0.0061366407562306125
0.3155199920667542,0.30347999999999997,3.963813320159912,0.005962383550242177,0.012410962895762764,0.009952298325551364,11,3.8913975381851196,0.006297777337662696
0.3247911029325591,0.31335999999999997,3.95692652130127,0.0055123113924560995,0.007882131691363687,0.005024177956510404,12,3.878010964181688,0.006477982504600039
0.33306665831141996,0.3152,3.9534113340377806,0.002561827927472255,0.00765898165554665,0.008759218911876749,13,3.86538013182746,0.006791755304491283
0.3436088799039523,0.31784,3.9535890579223634,0.004233831820164243,0.00899043936634913,0.010801102476940714,14,3.854874747700161,0.004717210289688516
0.35238221282760296,0.32320000000000004,3.947905830383301,0.005863517720118272,0.004273172123844299,0.003925179749536047,15,3.84587532626258,0.005784930666484846
0.3552088795536094,0.32727999999999996,3.9429131984710692,0.005252479376415681,0.009356922571016611,0.0056606092448814906,16,3.8372396072811554,0.00585869653042685
0.3676266570422385,0.3353999999999999,3.9409924736022943,0.004037429713991332,0.005767148342118478,0.0050344276976908246,17,3.829135559082031,0.0037536748487309295
0.37438221191035376,0.33736,3.9416938009262084,0.0052424288801947855,0.007313549070047999,0.006396132675319001,18,3.8212872984144424,0.005006477420550531
0.3829599894682566,0.33583999999999997,3.9423356323242187,0.002526814243974326,0.004944491884915987,0.005119140238534727,19,3.814104785177443,0.0038266552505627017
0.3876799893842803,0.34004,3.9344415550231937,0.0058859444353725155,0.002219909908081843,0.002415407116727541,20,3.8071564996507434,0.00334570219074099
0.39484443339374325,0.33812,3.9408057641983034,0.005344525457912833,0.005825118024555388,0.006209654371079955,21,3.800972401089138,0.0046441350504707515
0.3994310999843809,0.34028,3.9361597356796265,0.005323546040819073,0.005228001530221675,0.005564605657534454,22,3.7973605378468824,0.005066651349422539
0.4112977665000492,0.34416,3.9383514747619635,0.004340267875884557,0.00895924103928452,0.0032668896960641146,23,3.791904211256239,0.0037938211897114143
0.4190399885376294,0.34828,3.9388170919418335,0.007973945042169875,0.005021155245558529,0.006698627993576231,24,3.7866497880087957,0.003764698088912122
0.4245688768956396,0.34456000000000003,3.9380261449813845,0.006503894285146026,0.0018836135484753822,0.0032034194601942545,25,3.781345255004035,0.0027282413121453037
0.42497776581843694,0.35008000000000006,3.938439487457275,0.00466719589307382,0.0027003703449712205,0.0047100037117046726,26,3.7783509712219234,0.0035867540709826986
0.4332088768217298,0.34992,3.93965273284912,0.0054454326158919,0.003375203697556635,0.005164915557585296,27,3.7737721048990887,0.005216313048155632
0.4380710984998279,0.34712,3.944878281593323,0.004478602031058796,0.006667233309252056,0.0036116750807057762,28,3.769828665839301,0.0024354994112501037
0.44374221004380116,0.35196,3.9431992206573483,0.00624198442217967,0.0032354288741988976,0.004679929144834601,29,3.7654633420308428,0.002274492071379664
