train_acc, train_loss,val_acc,val_loss,std_train_acc,std_ train_loss,std_val_acc,std_val_loss,epoch
0.10756666666666663,2.3027574872087553,0.1051333333333333,2.302815385659536,0.012558017621597854,0.00013767530651108946,0.012135462267439376,0.00026886997412989093,0
0.9668518222150981,1.7612168641443602,0.9860666666666666,1.663192710876465,0.001206691291812933,0.00041628955676714766,0.0012337837015548294,0.000899062747394743,1
0.9871999696448996,1.6205614405649675,0.9890666666666666,1.582283341884613,0.0002092673375636944,0.00017451368731996326,0.0006411794687223696,0.0013159536918561643,2
0.9913888626628452,1.5638632698853812,0.9905666666666667,1.5451210784912113,0.0002844871543086239,0.00021647307743847267,0.0007416198487095445,0.0010325434966470487,3
0.9938851642608644,1.5353631893793742,0.9922333333333333,1.524867821931839,0.00013379538529192331,0.00020247013744511034,0.00045030853620347513,0.0010224676665971388,4
0.9955333166431497,1.518564439923675,0.9922000000000001,1.5128047279516856,0.0002004799686675436,0.00011142531545618115,0.0008692269873603947,0.000883061842328994,5
0.9966703571434374,1.5076910118261972,0.9919,1.5056711713473003,0.00016584219619756067,7.76456817452102e-05,0.0016397831834998428,0.0013979528023531401,6
0.997481471101443,1.5000959655973645,0.9931666666666666,1.498706221183141,0.0001856481948467124,0.00013430361002932453,0.0006871842709361607,0.0009585419721632917,7
0.9981518435919726,1.4945419722574727,0.9926999999999999,1.4948248108228046,0.0001534921338602635,0.0002021969049222245,0.0011143009766964487,0.0006375688403943032,8
0.9985333267847697,1.4902469100775542,0.9931666666666666,1.4913311040401458,0.00023765905733326805,0.0001510133117695743,0.0006770032003863443,0.0003330663001596272,9
0.9989592544679289,1.4868786749574876,0.9935666666666666,1.4885843133926393,0.00015789763248162488,0.00015810827067986674,0.0008547254269972306,0.0005231652185848922,10
0.9991222181143584,1.484226469375469,0.9933,1.4866230177879334,5.797243358228972e-05,0.00012300413892677258,0.0005700877125495046,0.0006684026715523453,11
0.9993259227055091,1.481945592606509,0.9938333333333332,1.4846608769893646,6.494726311313118e-05,3.692708744239152e-05,0.0008416254115301794,0.0005243216143622947,12
0.999507405007327,1.4800895635286968,0.9935333333333333,1.4831061546007793,5.335151340947265e-05,9.899319507204e-05,0.00039791121287715756,0.00044447130155783447,13
0.9995629608189619,1.4785939402491957,0.9940999999999999,1.481842179298401,5.4935071213478496e-05,0.00013842988250204954,0.0008383184226639719,0.0005190947084650283,14
0.9996222204411472,1.4773322784017633,0.9939666666666666,1.480755126873652,5.335155363836991e-05,5.170019445882472e-05,0.0003415650255318515,0.00012003186051212235,15
0.9997148134090283,1.476173044619737,0.9940333333333333,1.480037236213684,4.057227466095507e-05,0.00012623191200897437,0.000431405970184873,0.00033601023544153967,16
0.9997333321085684,1.4752680146252666,0.9941666666666666,1.4789483956495921,7.590370557447203e-05,0.00010750146111446166,0.0008079466429027013,0.00039788619359015185,17
0.9997370358749673,1.4743768642125308,0.9936333333333334,1.4784554203351339,7.567731858245758e-05,0.00010722343517159814,0.0007582875444052204,0.0005140527356882758,18
0.9997814805419356,1.4735941793300487,0.9936333333333334,1.4778373340765634,0.00010006896044772221,0.00014541785195554786,0.0007397447007057405,0.0005279121078950794,19
0.9997444432532345,1.4729662696962003,0.9939666666666668,1.4770005508263906,6.97833804025974e-05,3.12329315096634e-05,0.0006168918507773461,0.0003718511113887375,20
0.9998296287986967,1.4723090974931365,0.9933333333333334,1.4772760673364005,5.7675862118207883e-05,0.00010987577264466788,0.0013437096247164697,0.001429454910551273,21
0.9998148140200861,1.471723888715108,0.9944666666666665,1.4759498329957328,8.97721506790466e-05,9.154863054646907e-05,0.00036132472314462735,0.0004136667662846164,22
0.9998777771658368,1.471241056919098,0.9941666666666666,1.4758131555716196,2.1114465439171313e-05,6.221966585882376e-05,0.000920446751432306,0.0003899794164122214,23
0.9998407400095903,1.4708186898408113,0.9943666666666665,1.4750845392545064,4.648128813752055e-05,5.0233449685133767e-05,0.0003613247231446581,0.00042384423494754806,24
0.9998592585766758,1.4703548258322257,0.9943666666666667,1.4748511099815367,3.098754045016589e-05,7.34073700300537e-05,0.0002981423970000539,0.00018929577805654698,25
0.9998925921431295,1.4699765823505544,0.9942333333333334,1.474420718352,5.462196403220867e-05,2.1857825584945196e-05,0.0005725188012438495,0.00036143708453388476,26
0.9998851846986347,1.469662430772075,0.9940333333333333,1.4743853688240052,7.567729427324785e-05,0.00011608321605301335,0.0005055250296034323,0.00032447986526178596,27
0.9998962957991493,1.4693588862154219,0.9935999999999998,1.4741574919223785,6.494726153938288e-05,7.197120212814731e-05,0.000584522597225005,0.0003722041934909126,28
0.9999074069438159,1.4690147769451143,0.9943333333333333,1.4736419880390168,4.3429992997757325e-05,6.213671657373838e-05,0.0004409585518441338,0.00030504494232226707,29
