train_acc, train_loss,val_acc,val_loss
0.09844444444444445,2.302983636767776,0.08916666666666667,2.303218221664429
0.9726851548723601,1.7811898001918087,0.9871666666666666,1.7018129587173463
0.9882962652930507,1.6577695495552487,0.9925,1.6140642205874125
0.9919814573393928,1.5891916533311208,0.99,1.5647287686665854
0.9928703463739819,1.5491042808250144,0.9923333333333333,1.5320579806963603
0.9944259073999193,1.5237060476232458,0.9926666666666667,1.51341512799263
0.9952036853189822,1.507307560797091,0.9913333333333333,1.5015414337317148
0.9964814672867457,1.4954708600485767,0.991,1.4943070650100707
0.9961296142251403,1.4877846397735455,0.993,1.4862739165623984
0.9970740618529144,1.4816925845764302,0.9945,1.4806881149609883
0.9968703572396879,1.477847711024461,0.9928333333333333,1.4779735763867696
0.9970185055776879,1.4745347451280664,0.9933333333333333,1.4756391445795696
0.997111099075388,1.4721868316332498,0.9936666666666667,1.473789209127426
0.9976851755822146,1.470004501607683,0.9913333333333333,1.4734697937965393
0.9977222130254463,1.4684600982401106,0.9913333333333333,1.4722480376561482
0.9980740657559147,1.4670851676552383,0.9926666666666667,1.471384694178899
0.9977407309744093,1.4664067612753975,0.9911666666666666,1.4710500379403433
0.9981111023161147,1.4656377717300697,0.9906666666666667,1.4700279374917349
0.9980740656455358,1.4648739139238993,0.991,1.4703685820102692
0.9985370305953203,1.4643399903067835,0.9921666666666666,1.4690020779768627
0.9982222140939148,1.4641702908056753,0.9933333333333333,1.4681915462017059
0.998592585877136,1.463602351700818,0.9938333333333333,1.467020759979884
0.998314807591615,1.4636608382066092,0.9936666666666667,1.4673758645852406
0.9987222165973099,1.4632612855346114,0.992,1.4687778155008953
0.9981851775337148,1.4633658899201287,0.9906666666666667,1.4697442332903543
0.9986111044883728,1.4629039654025324,0.9931666666666666,1.4677856187025706
0.99896295843301,1.4627648660430201,0.9908333333333333,1.4691084762414297
0.998574067597036,1.462943681081136,0.9936666666666667,1.4676156262556712
0.9989259206586414,1.462645693840804,0.9936666666666667,1.4667291700839997
0.9988888843191994,1.4625175328166395,0.995,1.4656564513842265
0.9988703655975836,1.4625569416417017,0.994,1.4671232581138611
