train_acc, train_loss,val_acc,val_loss
0.11298148148148149,2.3026339884157534,0.11016666666666666,2.302605513731639
0.9527407198868416,1.56682489933791,0.9835,1.4970990260442099
0.977444424673363,1.4917429875444483,0.986,1.4803106645743052
0.9802222025615198,1.4840630577670204,0.9873333333333333,1.4757717231909433
0.9843333162643292,1.4786021720480036,0.9891666666666666,1.473715881506602
0.9863703557738551,1.4756768418682946,0.988,1.4735613405704497
0.9870740591375916,1.4745483482325519,0.9908333333333333,1.4712066988150279
0.9884444296360015,1.4729953132293843,0.9916666666666667,1.469668702284495
0.9897407275659067,1.4716845589655416,0.9905,1.4701869904994964
0.990629615827843,1.4706119724997768,0.9918333333333333,1.4701893170674643
0.9911851729507799,1.4701350406364158,0.9896666666666667,1.4704865435759227
0.9903333209179066,1.4700774159696368,0.9921666666666666,1.4688761353492736
0.9919259154134327,1.469115193022622,0.9926666666666667,1.4681865930557252
0.9928888799967589,1.4683241053863807,0.9926666666666667,1.4677645862102509
0.9926296201017167,1.4683144865212616,0.9928333333333333,1.4681415994962057
0.9931111013447796,1.467796822168209,0.9903333333333333,1.4699845512708027
0.9945555475023058,1.4669142292605506,0.9916666666666667,1.4686906735102336
0.9928888806590328,1.468104182128553,0.9925,1.4680476943651835
0.994074065928106,1.4671087013350592,0.9913333333333333,1.4683525800704955
0.9942222134934531,1.466850972396356,0.9931666666666666,1.4674586395422617
0.9945185101694531,1.466355820276119,0.993,1.4680673420429229
0.9950740668508742,1.4658293690946367,0.9935,1.4672590374946595
0.9957407343166845,1.4653861741224925,0.9931666666666666,1.4670960068702699
0.995259251859453,1.4657475915220048,0.9926666666666667,1.46824551820755
0.994925919064769,1.4659389621681638,0.9925,1.4676952143510182
0.9955185115337372,1.4656595958603753,0.9933333333333333,1.4677443087100983
0.9945925856078113,1.4655969460805258,0.9926666666666667,1.4673357864220937
0.9960740681047793,1.4647814810276032,0.9925,1.4680827895800272
0.9957036981980006,1.4655830985969966,0.9928333333333333,1.4672950347264608
0.9961111059895268,1.4647419417345966,0.9931666666666666,1.4676663776238759
0.9962592528926002,1.464732093281216,0.9935,1.4669787168502808
