train_acc, train_loss,val_acc,val_loss
0.10062222222222222,2.3026516649458144,0.0944,2.3028613758087157
0.3932888780699836,1.9438598222202725,0.486,1.8501171803474425
0.5112888744142321,1.8347091298633151,0.5302,1.822580168247223
0.5674222070640987,1.7816646390491062,0.6292,1.7456267595291137
0.6095555410120223,1.7534553758303324,0.6342,1.738155026435852
0.6345777626170053,1.728167884879642,0.6726,1.7126808619499208
0.6703999868366454,1.7065636139445834,0.6694,1.7082711148262024
0.683555539449056,1.695795930756463,0.686,1.699507691860199
0.7003555394543541,1.6850058232413399,0.6946,1.6970570635795594
0.7097333175606197,1.6739345648553636,0.7092,1.6793635368347168
0.7234666510423025,1.6632012118233575,0.7242,1.670901141166687
0.7370666495958964,1.651759610970815,0.7226,1.6711228942871095
0.7475999828179677,1.6431350549062094,0.7252,1.6704937291145325
0.7540444263484742,1.6387205301390755,0.7334,1.6645583772659303
0.75546664847268,1.6347479049364726,0.7262,1.6626598238945007
0.7728888698418935,1.6257033170594108,0.7326,1.6652882170677186
0.781199980576833,1.6172710429297552,0.7258,1.6702372193336488
0.7838222010930379,1.6143865733676486,0.7362,1.6607208442687988
0.7903999785582224,1.6118057947688633,0.7376,1.6530470442771912
0.800844422976176,1.6016651315159267,0.7452,1.6568611645698548
0.8096444209416708,1.5977975638707478,0.752,1.6530488157272338
0.809244419866138,1.5977741037474738,0.7454,1.6558508276939392
0.8208444205919901,1.5887971244917976,0.7394,1.6594431042671203
0.8209777544604407,1.5855441999435425,0.7328,1.6603048968315124
0.8336888633833991,1.5782672119140626,0.7448,1.6546534013748169
0.8355110878414578,1.5780028952492609,0.7458,1.6533968663215637
0.8392444206608667,1.5773469760682848,0.7518,1.6526693964004517
0.8445777528815799,1.5729544681972927,0.7484,1.6534141325950622
0.8546666419506073,1.5643653143776788,0.7538,1.6513052415847778
0.8551999753051334,1.5628796627786425,0.7532,1.6495739126205444
0.8629333084159427,1.558085016409556,0.7488,1.6565179777145387
0.8624444201257494,1.5583729436662461,0.7482,1.653159351348877
0.8699110865592956,1.5522144685851202,0.7654,1.6428759646415712
0.8721777527862125,1.5514094485176935,0.7576,1.6540340042114259
0.8744888646072811,1.5510251077016195,0.7626,1.6468748211860658
0.8798666432168749,1.5469011076291401,0.7734,1.6468442940711976
0.885199976099862,1.5440147598584493,0.7504,1.659907033443451
0.8890666409333547,1.5404147879282633,0.764,1.6487220907211304
0.8894666421413422,1.537551411787669,0.7656,1.645163311958313
0.8943110873964097,1.5349573344654508,0.7652,1.6483545732498168
0.8995110861460368,1.5338329447640313,0.7678,1.6407646417617798
0.8998221978876326,1.5328062465455796,0.7582,1.6532810592651368
0.9033333098888398,1.5315439807044136,0.7602,1.6468785738945007
0.9060444210635291,1.5284639644622802,0.7674,1.64897629737854
0.9096444220013089,1.5267435031467014,0.7612,1.6505157828330994
0.9139999763170878,1.5235172102186414,0.7604,1.6587435579299927
0.9152444205019209,1.5234216247664558,0.7518,1.6594861006736756
0.9195999774667952,1.519131349987454,0.767,1.6487688970565797
0.9253777552975548,1.5155858455763922,0.7696,1.6501348328590393
0.9206666421890258,1.5191006313429938,0.7684,1.6489307832717897
0.9255555323759714,1.514953967200385,0.765,1.6528936648368835
