train_acc, train_loss,val_acc,val_loss
0.09811111111111111,2.3026677396562363,0.10333333333333333,2.3027351260185243
0.9482962741757984,1.5701984652766474,0.987,1.4890528301397958
0.9758888688352373,1.4932270270806771,0.9856666666666667,1.4817550301551818
0.9815185004914249,1.4833095316533689,0.9915,1.4734254240989686
0.9837036869040242,1.4790632713724066,0.991,1.470847205320994
0.9851481320681396,1.4770019303869317,0.9935,1.4701538264751435
0.9859259106494762,1.4751413903854511,0.992,1.4696950594584146
0.9867407243560862,1.4741240591914566,0.993,1.4687825262546539
0.9892222083277172,1.4717186859360447,0.9941666666666666,1.4677217841148376
0.9901110976934433,1.4709728101889292,0.9931666666666666,1.4680630882581076
0.9904444322541908,1.4708344207869635,0.9928333333333333,1.4684399167696636
0.9922592474354638,1.4691996581024593,0.9943333333333333,1.4669549584388732
0.991629617633643,1.4695927498517214,0.9948333333333333,1.4671293457349142
0.9907777654903906,1.4694560594028896,0.9943333333333333,1.467537635564804
0.9919259135369901,1.4690928216333743,0.995,1.4664049863815307
0.9920740633099168,1.468280992243025,0.995,1.4665516893068948
0.9935185093570639,1.467215226093928,0.9931666666666666,1.4673041681448618
0.9939259170382111,1.4674251404073504,0.9946666666666667,1.466365396976471
0.9918148036356326,1.4689030808431132,0.9948333333333333,1.466009912888209
0.9934073978000217,1.4674117432700262,0.9951666666666666,1.4661129613717396
0.9926666565515377,1.4676076341558386,0.9955,1.466016850868861
0.9939629540399268,1.4661757946014404,0.9945,1.465997326374054
0.9941111027090638,1.466433604337551,0.9946666666666667,1.466432080666224
0.9953333264147793,1.4657510338006197,0.9951666666666666,1.4657952030499777
0.9950370300699163,1.4663294350659406,0.9955,1.4658779243628184
0.9945925849455374,1.4660423521642332,0.9955,1.465699056784312
0.9940740660384849,1.4661970339439534,0.995,1.4656194905440012
0.9955185115337372,1.4653575811121198,0.9956666666666667,1.464929364124934
0.9958888827650635,1.4655231444923966,0.9946666666666667,1.4659871955712636
0.9960370305511687,1.4652312956474445,0.995,1.4654752930005392
0.9965185130084002,1.464676473317323,0.9943333333333333,1.4665753940741222
0.9959259193252634,1.4652692838951393,0.9948333333333333,1.466050281127294
0.9967407362328635,1.4641232073307038,0.9948333333333333,1.4658472855885825
0.9963703646704003,1.4645816215762386,0.9953333333333333,1.4660778403282166
0.9960370308823056,1.4646220200591618,0.9946666666666667,1.4660310924053193
0.9959999936598318,1.4648326383696662,0.9956666666666667,1.4653027335802713
0.995074067623527,1.4654571815773292,0.9951666666666666,1.4652325212955475
0.9964814761170635,1.4646344633014114,0.9955,1.4649849355220794
0.9971851806949686,1.463862164594509,0.9963333333333333,1.4650789678096772
0.9975555512640212,1.4640779793262482,0.996,1.465061891078949
0.9971481438036318,1.4639497496463634,0.9961666666666666,1.4648799379666646
0.9971111073538109,1.4636230773395962,0.9951666666666666,1.4653920034567516
0.9966666616775371,1.4642126858234406,0.995,1.4658274114131928
0.9968888846812425,1.4639236447987733,0.9936666666666667,1.4668752471605937
0.9971111066915371,1.4639643711072428,0.9953333333333333,1.4654343326886494
0.9972222181382002,1.4637788180951719,0.9953333333333333,1.4650965809822083
0.9971111068019161,1.4636781718995837,0.9953333333333333,1.4653377056121826
0.9972962929142846,1.4635652356677584,0.995,1.4652552862962087
0.9972222174759264,1.4638818363348642,0.9955,1.4654422322909038
0.9962962912188635,1.4643690396238256,0.995,1.4655848125616708
0.9975185143726844,1.4637832816000338,0.995,1.4658565958340963
